date, pm25, pm10, o3, no2, so2, co,location
2020-04-26,72,51,2,2,2,1,"Sion, Mumbai"
2020-04-27,65,54, ,3,2, ,"Sion, Mumbai"
2020-04-28,58,61, ,2,3,2,"Sion, Mumbai"
2020-04-29,70,56, ,2,3, ,"Sion, Mumbai"
2020-04-30,65,48, ,2,3, ,"Sion, Mumbai"
2020-05-01,52,45, ,2,3, ,"Sion, Mumbai"
2020-05-02,51,324, ,2,2, ,"Sion, Mumbai"
2020-05-03,48,73,1,2,2, ,"Sion, Mumbai"
2020-05-04,82,42,1, ,3, ,"Sion, Mumbai"
2020-05-05,45,52,1, ,5,1,"Sion, Mumbai"
2020-05-06,54,51,1,2,6,1,"Sion, Mumbai"
2020-05-07,63,59,1, ,5,1,"Sion, Mumbai"
2020-05-08,64,55,1, ,6, ,"Sion, Mumbai"
2020-05-09,51,49,1, ,6, ,"Sion, Mumbai"
2020-05-10,49,59,1,6,6,1,"Sion, Mumbai"
2020-05-11,59,55,1,6,6,1,"Sion, Mumbai"
2020-05-12,53,55,1,6,7, ,"Sion, Mumbai"
2020-05-13,45,112,1,5,12,1,"Sion, Mumbai"
2020-05-14,84,65,1,5,24,2,"Sion, Mumbai"
2020-05-15,60,82,1,6,7,1,"Sion, Mumbai"
2020-05-16,84,182,1,6,13,1,"Sion, Mumbai"
2020-05-17,173,448,1,6,48, ,"Sion, Mumbai"
2020-05-18,436,116,1,6,70,1,"Sion, Mumbai"
2020-05-19,123,77,12,9,55, ,"Sion, Mumbai"
2020-05-20,90,41,16,13, , ,"Sion, Mumbai"
2020-05-21,56,37,16,14, , ,"Sion, Mumbai"
2020-05-22,48,44,14,15,6, ,"Sion, Mumbai"
2020-05-23,54,38,12,13,7, ,"Sion, Mumbai"
2020-05-24,45,46,13,8,7, ,"Sion, Mumbai"
2020-05-25,50,49,13,6,7, ,"Sion, Mumbai"
2020-05-26,49,43,13,6,7, ,"Sion, Mumbai"
2020-05-27,43,39,13,6,7, ,"Sion, Mumbai"
2020-05-28,41,24,11,6,7, ,"Sion, Mumbai"
2020-05-29,28,29,8,6,7, ,"Sion, Mumbai"
2020-05-30,29,34,10,6,7, ,"Sion, Mumbai"
2020-05-31,35,42,19,13,7,1,"Sion, Mumbai"
2020-06-01,47,49,15,16,7,2,"Sion, Mumbai"
2020-06-02,62,16,19,10,7, ,"Sion, Mumbai"
2020-06-03,21,35,13,15,7,1,"Sion, Mumbai"
2020-06-04,35,29,27,16,7, ,"Sion, Mumbai"
2020-06-05,33,26,11,9,15, ,"Sion, Mumbai"
2020-06-06,25,38,14,10,2, ,"Sion, Mumbai"
2020-06-07,35,20,18,13,2, ,"Sion, Mumbai"
2020-06-08,227,23,12,9,2, ,"Sion, Mumbai"
2020-06-09,824,32,9,8,2, ,"Sion, Mumbai"
2020-06-10,824,22,10,8,2, ,"Sion, Mumbai"
2020-06-11,824,30,10,11,2, ,"Sion, Mumbai"
2020-06-12,824,24,9,11,2, ,"Sion, Mumbai"
2020-06-13,824,24,9,10,2, ,"Sion, Mumbai"
2020-06-14,824,18,9,11,2, ,"Sion, Mumbai"
2020-06-15,824,15,13,13,2, ,"Sion, Mumbai"
2020-06-16,824,19,8,12,2, ,"Sion, Mumbai"
2020-06-17,824,32,5,16,2,1,"Sion, Mumbai"
2020-06-18,824,44,5,11,2, ,"Sion, Mumbai"
2020-06-19,824,42,5,7,2, ,"Sion, Mumbai"
2020-06-20, ,37,6,8,2, ,"Sion, Mumbai"
2020-06-21, ,45,5,8,2, ,"Sion, Mumbai"
2020-06-22, ,32,6,7,2, ,"Sion, Mumbai"
2020-06-23, ,30,8,10,2, ,"Sion, Mumbai"
2020-06-24, ,38,133,7,3,2,"Sion, Mumbai"
2020-06-25,388,45,4,5,13,2,"Sion, Mumbai"
2020-06-26,272,206, ,4,22,1,"Sion, Mumbai"
2020-06-27,75,38, ,2,22, ,"Sion, Mumbai"
2020-06-28,46,17, ,2,22, ,"Sion, Mumbai"
2020-06-29,23,10, ,3,22, ,"Sion, Mumbai"
2020-06-30,15,18, ,3,22, ,"Sion, Mumbai"
2020-07-01,25,22, ,4,22,1,"Sion, Mumbai"
2020-07-02,26,47,3,4,26,1,"Sion, Mumbai"
2020-07-03,63,16,6,7,26,1,"Sion, Mumbai"
2020-07-04,30, , , , , ,"Sion, Mumbai"
2020-07-06, ,29,8,7,23,1,"Sion, Mumbai"
2020-07-07,50,36,6,4,23,1,"Sion, Mumbai"
2020-07-08,48,37,4,5,23,1,"Sion, Mumbai"
2020-07-09,54,42,4,3,23, ,"Sion, Mumbai"
2020-07-10,50,37,5,4,23, ,"Sion, Mumbai"
2020-07-11,50,19,4,7,23,1,"Sion, Mumbai"
2020-07-12,47,23,4,8,23,1,"Sion, Mumbai"
2020-07-13,49,23,3,8,23,1,"Sion, Mumbai"
2020-07-14,46,10,3,9,24,1,"Sion, Mumbai"
2020-07-15,33,13,5,7,24, ,"Sion, Mumbai"
2020-07-16,35,23,5,12,24,1,"Sion, Mumbai"
2020-07-17,53,33,5,8,23,1,"Sion, Mumbai"
2020-07-18,56,36,5,5,23, ,"Sion, Mumbai"
2020-07-19,56,43,6,4,23, ,"Sion, Mumbai"
2020-07-20,63,38,6,5,23,1,"Sion, Mumbai"
2020-07-21,59,32,6,6,23,1,"Sion, Mumbai"
2020-07-22,47,31,7,7,23,1,"Sion, Mumbai"
2020-07-23,50,40,2,7,24,2,"Sion, Mumbai"
2020-07-24,60,31, ,5,24,1,"Sion, Mumbai"
2020-07-25,49,21, ,4,24,1,"Sion, Mumbai"
2020-07-26,39,190, ,4,24,1,"Sion, Mumbai"
2020-07-27,34,880, ,5,25,2,"Sion, Mumbai"
2020-07-28,60, , ,4,25,3,"Sion, Mumbai"
2020-07-29,74, , ,4,24,2,"Sion, Mumbai"
2020-07-30,45, , ,4,24,2,"Sion, Mumbai"
2020-07-31,49, , ,4,24, ,"Sion, Mumbai"
2020-08-01,41, ,1,5,23, ,"Sion, Mumbai"
2020-08-02,42,21, ,4,23, ,"Sion, Mumbai"
2020-08-03,27,16,1,3,23, ,"Sion, Mumbai"
2020-08-04,28,21,2,4,23, ,"Sion, Mumbai"
2020-08-05,46,19,2,5,23, ,"Sion, Mumbai"
2020-08-06,35,32,1,4,23, ,"Sion, Mumbai"
2020-08-07,45,42,1,3,23, ,"Sion, Mumbai"
2020-08-08,57,81,1,3,23, ,"Sion, Mumbai"
2020-08-09,65,42,1,4,23, ,"Sion, Mumbai"
2020-08-10,61,43,1,4,23, ,"Sion, Mumbai"
2020-08-11,58,31,1,4,23, ,"Sion, Mumbai"
2020-08-12,46,32,1,3,23, ,"Sion, Mumbai"
2020-08-13,52,29,1,4,23, ,"Sion, Mumbai"
2020-08-14,52,37,1,3,23, ,"Sion, Mumbai"
2020-08-15,60,44,1,3,23, ,"Sion, Mumbai"
2020-08-16,61,35, ,4,23, ,"Sion, Mumbai"
2020-08-17,53,28, ,3,23, ,"Sion, Mumbai"
2020-08-18,48,27, ,3,23, ,"Sion, Mumbai"
